architecture,y_true,entropy,correct
mobilenetv2,3,0.0004158965,True
mobilenetv2,3,0.0022843957,True
mobilenetv2,3,0.0018374125,True
mobilenetv2,3,0.000101391495,True
mobilenetv2,3,3.8646112e-06,True
mobilenetv2,3,0.00129727,True
mobilenetv2,3,1.8449138e-05,True
mobilenetv2,3,0.0004175769,True
mobilenetv2,3,6.3458987e-07,True
mobilenetv2,3,0.0012536012,True
mobilenetv2,3,0.000186855,True
mobilenetv2,3,0.0003239401,True
mobilenetv2,3,0.0030663563,True
mobilenetv2,3,0.0024345627,True
mobilenetv2,3,0.0036525682,True
mobilenetv2,3,0.0013238835,True
mobilenetv2,3,1.3031849e-05,True
mobilenetv2,3,0.6610149,False
mobilenetv2,3,0.00042728105,True
mobilenetv2,3,0.0011041985,True
mobilenetv2,3,0.009704862,True
mobilenetv2,3,0.001017398,True
mobilenetv2,3,3.5818306e-05,True
mobilenetv2,3,0.0063037993,True
mobilenetv2,3,4.6886253e-05,True
mobilenetv2,3,0.008767771,True
mobilenetv2,3,0.009478508,True
mobilenetv2,3,0.00038212969,True
mobilenetv2,3,0.00072746497,True
mobilenetv2,3,1.5609794e-05,True
mobilenetv2,3,0.0003755647,True
mobilenetv2,3,8.659701e-08,True
mobilenetv2,3,0.0008109106,True
mobilenetv2,3,0.0074317683,True
mobilenetv2,3,0.0029576146,True
mobilenetv2,3,0.0021929508,True
mobilenetv2,3,1.1617432e-05,True
mobilenetv2,3,1.9667514e-05,True
mobilenetv2,3,2.775722e-05,True
mobilenetv2,3,0.00076489226,True
mobilenetv2,3,0.00078344624,True
mobilenetv2,3,8.1035745e-05,True
mobilenetv2,3,0.00239195,True
mobilenetv2,3,0.00094131974,True
mobilenetv2,3,0.00045590507,True
mobilenetv2,3,0.0011667146,True
mobilenetv2,3,0.36029702,True
mobilenetv2,3,0.0043670014,True
mobilenetv2,3,0.00020118819,True
mobilenetv2,3,8.62028e-06,True
mobilenetv2,3,0.00020701996,True
mobilenetv2,3,0.0025136732,True
mobilenetv2,3,7.5368634e-06,True
mobilenetv2,3,0.0011671116,True
mobilenetv2,3,0.00043307806,True
mobilenetv2,3,0.008860039,True
mobilenetv2,3,0.00012036789,True
mobilenetv2,3,0.11928707,True
mobilenetv2,3,5.362442e-05,True
mobilenetv2,3,0.0013136367,True
mobilenetv2,3,0.00018019752,True
mobilenetv2,3,0.029953055,True
mobilenetv2,3,1.4880143e-05,True
mobilenetv2,3,0.0001291965,True
mobilenetv2,3,0.045225356,True
mobilenetv2,3,5.9653805e-05,True
mobilenetv2,3,0.0062940503,True
mobilenetv2,3,0.00030831358,True
mobilenetv2,3,0.0006232612,True
mobilenetv2,3,7.897166e-05,True
mobilenetv2,3,6.515756e-05,True
mobilenetv2,3,0.008279657,True
mobilenetv2,3,0.0058477,True
mobilenetv2,3,0.009286443,True
mobilenetv2,3,0.001463636,True
mobilenetv2,3,0.004494982,True
mobilenetv2,3,4.011385e-06,True
mobilenetv2,3,0.00019992315,True
mobilenetv2,3,0.00019698484,True
mobilenetv2,3,6.446017e-05,True
mobilenetv2,3,0.00097183225,True
mobilenetv2,3,0.6342372,True
mobilenetv2,3,0.00043065465,True
mobilenetv2,3,9.7013995e-05,True
mobilenetv2,3,3.979546e-05,True
mobilenetv2,3,0.010584037,True
mobilenetv2,3,0.0019608594,True
mobilenetv2,3,0.00013494267,True
mobilenetv2,3,0.008626744,True
mobilenetv2,3,0.021167314,True
mobilenetv2,3,8.036207e-06,True
mobilenetv2,3,0.008683974,True
mobilenetv2,3,0.00046520648,True
mobilenetv2,3,0.0016079638,True
mobilenetv2,3,0.0014984054,True
mobilenetv2,3,9.849301e-07,True
mobilenetv2,3,0.0019248648,True
mobilenetv2,3,0.0002212965,True
mobilenetv2,3,0.6734476,True
mobilenetv2,3,0.14167504,True
mobilenetv2,3,7.983677e-05,True
mobilenetv2,3,0.006432376,True
mobilenetv2,3,0.00013242627,True
mobilenetv2,3,0.00028744445,True
mobilenetv2,3,0.022172252,True
mobilenetv2,3,0.0011404604,True
mobilenetv2,3,0.01600807,True
mobilenetv2,3,0.049640812,True
mobilenetv2,3,0.014854937,True
mobilenetv2,3,0.0002285652,True
mobilenetv2,3,6.784666e-05,True
mobilenetv2,3,0.0043817414,True
mobilenetv2,3,0.0010504641,True
mobilenetv2,3,2.9567302e-05,True
mobilenetv2,3,0.103603944,True
mobilenetv2,3,0.00010282649,True
mobilenetv2,3,0.058864176,True
mobilenetv2,3,0.0020190498,True
mobilenetv2,3,0.002884463,True
mobilenetv2,3,0.0012818446,True
resnet50,0,0.55844367,False
resnet50,0,0.00045119136,True
resnet50,0,1.3795551e-06,True
resnet50,0,1.0135697,False
resnet50,0,1.1997557,False
resnet50,0,0.40547913,True
resnet50,0,0.66944885,True
resnet50,0,2.6482581e-07,True
resnet50,0,0.06256672,False
resnet50,0,0.0022189515,True
resnet50,0,0.6798605,False
resnet50,0,0.21187049,False
resnet50,0,0.01951672,True
resnet50,0,0.74906385,False
resnet50,0,2.7899281e-05,True
resnet50,0,0.48079932,True
resnet50,0,0.51747966,True
resnet50,0,0.0010514797,True
resnet50,0,1.0228213,False
resnet50,0,0.00058443355,True
resnet50,0,0.0006901538,True
resnet50,0,0.011612962,True
resnet50,0,0.49540156,True
resnet50,0,0.000453568,True
resnet50,0,0.21761149,True
resnet50,0,1.0721424,False
resnet50,0,2.871699e-05,True
resnet50,0,0.0011742455,True
resnet50,0,0.0025289436,True
resnet50,0,0.9149418,True
resnet50,0,0.72613806,False
resnet50,0,8.22618e-09,True
resnet50,0,0.1033533,True
resnet50,0,0.39085364,False
resnet50,0,0.007833699,True
resnet50,0,0.5227003,True
resnet50,0,0.5406894,True
resnet50,0,0.30537468,True
resnet50,0,0.725068,False
resnet50,0,0.030544497,True
resnet50,0,0.7018405,False
resnet50,0,0.12949048,True
resnet50,0,0.47882324,True
resnet50,0,0.4356015,True
resnet50,0,0.0002722432,True
resnet50,0,0.6152019,True
resnet50,0,1.0648975,False
resnet50,0,3.0827082e-06,True
resnet50,0,0.1342182,True
resnet50,0,1.0100896,False
resnet50,0,0.551508,False
resnet50,0,1.1059157e-05,True
resnet50,0,0.4636514,True
resnet50,0,0.012859327,True
resnet50,0,0.07705916,True
resnet50,0,0.55091506,True
resnet50,0,1.1482873,True
resnet50,0,5.576258e-05,True
resnet50,0,0.9861665,False
resnet50,0,0.0020219958,True
resnet50,0,0.32278007,True
resnet50,0,0.03497176,True
resnet50,0,0.0022112383,True
resnet50,0,0.0003152764,True
resnet50,0,0.12455763,True
resnet50,0,0.9500849,False
resnet50,0,0.949434,False
resnet50,0,1.129741,False
resnet50,0,0.47938287,False
resnet50,0,0.70464337,False
resnet50,0,0.0017000071,True
resnet50,0,0.00011173796,True
resnet50,0,0.04381625,True
resnet50,0,0.026441425,True
resnet50,0,1.1941568,True
resnet50,0,0.8432563,False
resnet50,0,0.00014930259,True
resnet50,0,1.0175295,False
resnet50,0,0.0052508786,True
resnet50,0,0.7799879,False
resnet50,0,0.37673447,False
resnet50,0,1.0226591,False
resnet50,0,2.1215242e-06,True
resnet50,0,0.008139746,True
resnet50,0,0.49863437,True
resnet50,0,0.15673047,True
resnet50,0,0.3472454,True
resnet50,0,0.8710363,False
resnet50,0,0.01712753,True
resnet50,0,0.4593354,True
resnet50,0,0.13424532,True
resnet50,0,0.6203231,True
resnet50,0,2.7643611e-05,True
resnet50,0,0.02598553,True
resnet50,0,0.08744564,True
resnet50,0,0.0007258941,True
resnet50,0,3.8684007e-05,True
resnet50,0,0.6307489,False
resnet50,0,1.2501339e-09,True
resnet50,0,0.82032794,False
resnet50,0,0.80907273,False
resnet50,0,0.74963367,True
resnet50,0,1.7108452e-05,True
resnet50,0,0.0011229459,True
resnet50,0,0.2764768,True
resnet50,0,0.685272,True
resnet50,0,0.41165215,True
resnet50,0,1.1127934,False
resnet50,0,0.20152526,True
resnet50,0,1.3677785e-08,True
resnet50,0,0.2805124,False
resnet50,0,0.14267075,True
resnet50,0,1.5554072e-07,True
resnet50,0,0.6326699,False
resnet50,0,0.00068769534,True
resnet50,0,1.0231296,False
resnet50,0,0.21740302,True
resnet50,0,0.6645136,False
resnet50,0,0.7884,False
resnet50,0,0.012117959,True
resnet50,0,8.4586645e-07,True
resnet50,0,0.029664276,True
resnet50,0,0.00035898216,True
resnet50,0,2.3676645e-09,True
resnet50,0,0.27686885,True
resnet50,0,0.93976015,False
resnet50,0,0.5254537,False
resnet50,0,0.97707385,False
resnet50,0,0.0021602488,True
resnet50,0,0.95232284,False
resnet50,0,6.293116e-06,True
resnet50,0,9.96224e-05,True
resnet50,0,0.7203044,False
resnet50,0,0.0035256268,True
resnet50,0,0.2868582,True
resnet50,0,0.016549936,True
resnet50,0,0.037431702,True
resnet50,0,0.010692252,True
resnet50,0,2.6250814e-07,True
resnet50,0,0.7331326,True
resnet50,0,0.0021830578,True
resnet50,0,0.097014844,True
resnet50,0,3.4451772e-05,True
resnet50,0,0.2852651,False
resnet50,0,0.7399998,False
resnet50,0,0.58668697,True
resnet50,0,0.83459496,False
resnet50,0,5.6526966e-05,True
resnet50,0,0.9253102,True
resnet50,0,0.00022428007,True
resnet50,0,0.0013124503,True
resnet50,0,0.0330929,True
resnet50,0,1.7611621e-06,True
resnet50,0,0.74883485,True
resnet50,0,1.0428593,False
resnet50,0,0.56680924,True
resnet50,0,5.4535328e-11,True
resnet50,0,8.66371e-10,True
resnet50,0,0.052328184,True
resnet50,0,4.0309405e-06,True
resnet50,0,8.888712e-07,True
resnet50,0,0.009876732,True
resnet50,0,0.014801941,True
resnet50,0,0.09901498,True
resnet50,0,0.7317282,True
resnet50,0,1.3690272e-05,True
resnet50,0,0.001341404,True
resnet50,0,0.39619237,True
resnet50,0,0.2996588,True
resnet50,0,1.0742242,False
resnet50,0,0.44640476,True
resnet50,0,0.030981965,True
resnet50,0,0.00021000228,True
resnet50,0,2.5558584e-06,True
resnet50,0,0.32517967,True
resnet50,0,0.7190975,True
resnet50,0,1.845283e-05,True
resnet50,0,0.70141023,False
resnet50,0,0.029714325,True
resnet50,0,2.4871974e-06,True
resnet50,0,0.0020049873,True
resnet50,0,0.01606488,True
resnet50,0,0.6108752,False
resnet50,0,0.26623172,False
resnet50,0,0.018766744,True
resnet50,0,0.012042873,True
resnet50,0,8.5775966e-08,True
resnet50,0,0.024864903,True
resnet50,0,0.02104546,True
resnet50,0,0.92292017,False
resnet50,0,0.25971398,True
resnet50,0,0.020529067,True
resnet50,0,0.7104248,False
resnet50,0,0.0010145619,True
resnet50,0,0.0002729484,True
resnet50,0,1.0868893,False
resnet50,0,0.16613486,True
resnet50,0,0.38075882,False
resnet50,0,1.3510815,True
resnet50,0,0.14958385,True
resnet50,0,0.8381281,True
resnet50,0,0.65190953,True
resnet50,0,1.4453628e-05,True
resnet50,0,0.13365021,True
resnet50,0,0.0008258879,True
resnet50,0,3.1199775e-06,True
resnet50,0,0.0363134,True
resnet50,0,1.9507946e-05,True
resnet50,0,0.7393613,True
resnet50,0,0.52143615,True
resnet50,0,0.0061698053,True
resnet50,0,0.14752316,True
resnet50,0,0.5770222,False
resnet50,0,9.618362e-07,True
resnet50,0,9.864882e-07,True
resnet50,0,0.93785,True
resnet50,0,1.2115772e-05,True
resnet50,0,1.2438157,False
resnet50,0,0.007969321,True
resnet50,0,0.000791788,True
resnet50,0,0.8247279,True
resnet50,0,3.2873242e-09,True
resnet50,0,0.24917962,True
resnet50,0,0.98086464,False
resnet50,0,2.5516549e-05,True
resnet50,0,0.00017564643,True
resnet50,0,2.8049587e-06,True
resnet50,0,0.3401127,False
resnet50,0,0.18324503,True
resnet50,0,0.51473844,True
resnet50,0,0.7661452,False
resnet50,0,0.00020216062,True
resnet50,0,0.10834055,True
resnet50,0,0.62152123,True
resnet50,0,0.6014502,True
resnet50,0,0.5697525,True
resnet50,0,3.1202484e-07,True
resnet50,0,0.00026628296,True
resnet50,0,0.958045,False
resnet50,0,1.2083563,False
resnet50,0,0.023875983,True
resnet50,0,3.9304676e-05,True
resnet50,0,1.1013104,True
resnet50,0,0.2162007,False
resnet50,0,0.10316425,True
resnet50,0,0.6316478,False
resnet50,0,0.00028034663,True
resnet50,0,0.7538748,True
resnet50,0,0.5976433,True
resnet50,0,0.9744263,False
resnet50,0,0.00028925054,True
resnet50,0,7.671624e-05,True
resnet50,0,3.235171e-06,True
resnet50,0,3.4472272e-05,True
resnet50,0,0.16814068,True
resnet50,0,0.0002879197,True
resnet50,0,9.114716e-05,True
resnet50,0,0.83210605,False
resnet50,0,0.012396549,True
resnet50,0,0.17372254,True
resnet50,0,0.0002255316,True
resnet50,0,4.6847134e-08,True
resnet50,0,0.43588394,False
resnet50,0,0.7259315,False
resnet50,0,0.7368144,True
resnet50,0,0.54481554,False
resnet50,0,0.013012953,True
resnet50,0,0.22028193,True
resnet50,0,0.0007169919,True
resnet50,0,0.0046521523,False
resnet50,0,0.008383677,True
resnet50,0,2.1510368e-06,True
resnet50,0,0.02512772,True
resnet50,0,0.00095783203,True
resnet50,0,0.109562755,True
resnet50,0,0.00086498447,True
resnet50,0,9.531851e-06,True
resnet50,0,0.66641784,False
resnet50,0,4.783444e-06,True
resnet50,0,0.029381199,False
resnet50,0,1.1288437,False
resnet50,0,7.4429554e-06,True
resnet50,0,0.4408283,True
resnet50,0,0.21959133,True
resnet50,0,8.561614e-07,True
resnet50,0,0.70334446,False
resnet50,0,0.0004114466,True
resnet50,0,0.42142087,False
resnet50,0,0.00041120412,True
resnet50,0,0.3070389,True
resnet50,0,1.3161895e-06,True
resnet50,0,7.875649e-06,True
resnet50,0,5.18664e-09,True
resnet50,0,0.72546816,True
resnet50,0,0.0041592377,True
resnet50,0,0.20061794,True
resnet50,0,0.9648578,False
resnet50,0,6.3145075e-05,True
resnet50,0,0.01263753,True
resnet50,0,0.9663706,False
resnet50,0,0.101219356,True
resnet50,0,3.916006e-05,True
resnet50,0,1.1443399,True
resnet50,0,0.15839872,False
resnet50,0,0.107246004,True
resnet50,0,0.056281805,True
resnet50,0,0.0032776385,True
resnet50,0,0.06381496,True
resnet50,0,1.0419693,True
resnet50,0,0.15025094,True
resnet50,0,0.27658394,True
resnet50,0,2.0310358e-07,True
resnet50,0,0.96803564,True
resnet50,0,0.008263639,True
resnet50,0,0.39751244,True
resnet50,0,0.00014951016,True
resnet50,0,0.046350744,True
resnet50,0,6.600454e-09,True
resnet50,0,0.004119735,True
resnet50,0,0.002595662,True
resnet50,0,0.22151491,True
resnet50,0,0.6408982,False
resnet50,0,0.46889132,False
resnet50,0,1.3497595e-06,True
resnet50,0,0.3579054,False
resnet50,0,1.6402855e-05,True
resnet50,0,6.0556835e-07,True
resnet50,0,0.6292634,False
resnet50,0,0.004352939,True
resnet50,0,5.5476576e-06,True
resnet50,0,1.8010334e-05,True
resnet50,0,2.7641815e-07,True
resnet50,0,0.48908395,True
resnet50,0,0.0097192,True
resnet50,0,0.0004131801,True
resnet50,0,0.39318398,True
resnet50,0,0.0007392908,True
resnet50,0,2.2993447e-05,True
resnet50,0,1.0188873,False
resnet50,0,0.00023934459,True
resnet50,0,0.3433088,True
resnet50,0,0.9163692,True
resnet50,0,1.029067,False
resnet50,0,0.28325906,True
resnet50,0,0.00013498314,True
resnet50,0,0.00016384335,True
resnet50,0,5.1196756e-05,True
resnet50,0,1.0671731,True
resnet50,0,3.4468936e-05,True
resnet50,0,1.1037488,False
resnet50,0,0.0046563046,True
resnet50,0,0.00020653314,True
resnet50,0,0.955228,False
resnet50,0,1.6633147e-07,True
resnet50,0,0.29200125,False
resnet50,0,0.5456434,False
resnet50,0,0.0032500024,True
resnet50,0,0.065498084,True
resnet50,0,0.12653193,True
resnet50,0,0.060868155,False
resnet50,0,0.003981257,True
resnet50,0,0.2972344,True
resnet50,0,0.17400694,True
resnet50,0,0.18558307,False
resnet50,0,0.7696797,True
resnet50,0,0.028682096,False
resnet50,0,0.004379679,True
resnet50,0,8.889996e-06,True
resnet50,0,0.45045558,False
resnet50,0,0.73145914,True
resnet50,0,1.0293516,False
resnet50,0,0.5410557,True
resnet50,0,0.02906741,False
resnet50,0,0.74242884,False
resnet50,0,0.9476869,False
resnet50,0,0.7478084,False
resnet50,0,0.7313328,False
resnet50,0,0.00022097121,True
resnet50,0,1.4875764e-07,True
resnet50,0,9.768457e-13,True
resnet50,0,5.822705e-06,True
resnet50,0,1.0201651,False
resnet50,0,0.026949741,True
resnet50,0,0.61048377,False
resnet50,0,0.021976715,True
resnet50,0,1.2294776,True
resnet50,0,0.9326489,True
resnet50,0,0.02699493,True
resnet50,0,0.6928133,True
resnet50,0,3.160248e-06,True
resnet50,0,5.293626e-07,True
resnet50,0,0.96434605,False
resnet50,0,0.00032265208,True
resnet50,0,0.4727242,True
resnet50,0,0.54098403,False
resnet50,0,0.16779763,True
resnet50,0,0.58666265,True
resnet50,0,0.004713719,False
resnet50,0,0.021066189,True
resnet50,0,1.4762577e-07,True
resnet50,1,0.107860535,True
resnet50,1,0.77069855,False
resnet50,1,0.31978673,True
resnet50,1,0.46588418,True
resnet50,1,0.51859635,False
resnet50,1,0.4723076,True
resnet50,1,0.43194532,True
resnet50,1,0.25180563,False
resnet50,1,0.9589162,True
resnet50,1,0.9445437,False
resnet50,1,0.2621471,True
resnet50,1,0.36665866,True
resnet50,1,0.43829143,False
resnet50,1,0.5068641,True
resnet50,1,1.0137235,True
resnet50,1,0.03051105,True
resnet50,1,0.42068654,True
resnet50,1,0.67492926,True
resnet50,1,0.5748082,True
resnet50,1,0.50516725,True
resnet50,1,1.1604416,True
resnet50,1,0.37284535,True
resnet50,1,1.2441447,False
resnet50,1,1.345814,True
resnet50,1,0.022331439,True
resnet50,1,0.76944304,True
resnet50,1,0.6360406,True
resnet50,1,0.64000875,True
resnet50,1,0.020374741,True
resnet50,1,0.08114032,True
resnet50,1,0.06252225,True
resnet50,1,0.29627103,True
resnet50,1,0.24427664,False
resnet50,1,0.7988188,True
resnet50,1,0.28715047,True
resnet50,1,0.9097314,True
resnet50,1,0.027280144,True
resnet50,1,0.47290903,True
resnet50,1,0.18978575,False
resnet50,1,0.31180722,True
resnet50,1,0.610993,True
resnet50,1,0.70194143,True
resnet50,1,0.66591275,True
resnet50,1,0.6590212,True
resnet50,1,0.7405638,True
resnet50,1,0.11609484,True
resnet50,1,0.6863275,False
resnet50,1,0.6543454,True
resnet50,1,0.5028129,True
resnet50,1,0.9174106,False
resnet50,1,0.01926289,True
resnet50,1,0.474981,True
resnet50,1,0.11430421,True
resnet50,1,1.1042913,True
resnet50,1,0.8001467,False
resnet50,1,1.094588,True
resnet50,1,0.6518197,True
resnet50,1,0.75845736,True
resnet50,1,0.40925965,True
resnet50,1,0.25961563,False
resnet50,1,0.7823497,True
resnet50,1,0.58645266,True
resnet50,1,0.49652198,True
resnet50,1,0.22421782,True
resnet50,1,0.54398495,True
resnet50,1,0.7271571,True
resnet50,1,0.739215,False
resnet50,1,0.32368448,True
resnet50,1,0.11054504,True
resnet50,1,0.38264322,True
resnet50,1,0.33363754,True
resnet50,1,0.6548085,True
resnet50,1,0.7103741,False
resnet50,1,0.67209154,True
resnet50,1,0.17458452,True
resnet50,1,0.060833525,True
resnet50,1,0.55504924,True
resnet50,1,0.087607406,True
resnet50,1,0.43425533,True
resnet50,1,0.9414443,True
resnet50,1,0.552358,True
resnet50,1,0.5288858,True
resnet50,1,0.21344322,True
resnet50,1,0.1358619,True
resnet50,1,0.26172847,True
resnet50,1,0.2437767,True
resnet50,1,0.25336796,True
resnet50,1,0.14871246,True
resnet50,1,0.10563061,True
resnet50,1,0.7887044,True
resnet50,1,0.41909516,True
resnet50,1,0.34692085,False
resnet50,1,0.61127436,False
resnet50,1,0.5694894,True
resnet50,1,0.5367735,True
resnet50,1,1.1624761,True
resnet50,1,0.71358097,True
resnet50,1,0.79510033,False
resnet50,1,1.056575,True
resnet50,1,0.2339088,True
resnet50,1,0.76880497,True
resnet50,1,0.37070742,True
resnet50,1,0.08818053,True
resnet50,1,0.6468442,True
resnet50,1,0.19844615,True
resnet50,1,0.021237409,False
resnet50,1,0.022041073,True
resnet50,1,0.16362046,True
resnet50,1,0.3167451,True
resnet50,1,0.6950245,True
resnet50,1,0.0018846462,True
resnet50,1,0.65130156,False
resnet50,1,0.29407984,True
resnet50,1,0.3570593,True
resnet50,1,0.28552055,True
resnet50,1,0.06564391,True
resnet50,1,0.2544898,True
resnet50,1,0.027452106,True
resnet50,1,0.011874528,True
resnet50,1,0.63210213,True
resnet50,1,0.44270378,False
resnet50,1,0.04183997,False
resnet50,1,0.11127186,True
resnet50,1,0.01738189,True
resnet50,1,0.07602641,True
resnet50,1,0.5420506,True
resnet50,1,0.58580095,False
resnet50,1,0.5082778,True
resnet50,1,0.19044644,True
resnet50,1,0.50277466,True
resnet50,1,0.43120474,True
resnet50,1,0.7597116,True
resnet50,1,0.068673566,True
resnet50,1,0.15572478,True
resnet50,1,0.6662761,True
resnet50,1,0.6868994,False
resnet50,1,0.54246813,True
resnet50,1,0.7808894,True
resnet50,1,0.13957131,False
resnet50,1,0.055011027,True
resnet50,1,0.24617386,True
resnet50,1,0.7809891,True
resnet50,1,0.11574969,True
resnet50,1,0.5632744,True
resnet50,1,0.5511169,False
resnet50,1,0.0003370815,True
resnet50,1,0.26367578,True
resnet50,1,0.026675897,True
resnet50,1,0.8542458,False
resnet50,1,0.33567697,True
resnet50,1,0.80691123,False
resnet50,1,0.07510246,True
resnet50,1,0.77359915,True
resnet50,1,0.7020564,True
resnet50,1,0.788538,False
resnet50,1,0.18970121,True
resnet50,1,0.7830954,True
resnet50,1,0.6880102,False
resnet50,1,0.000993737,True
resnet50,1,0.44867694,True
resnet50,1,0.6710882,True
resnet50,1,0.98368394,False
resnet50,1,0.042299062,True
resnet50,1,0.9647323,False
resnet50,1,0.70453715,True
resnet50,1,0.3155676,True
resnet50,1,0.010112811,True
resnet50,1,0.042634472,True
resnet50,1,8.3902356e-05,True
resnet50,1,0.63472104,True
resnet50,1,0.120501146,True
resnet50,1,0.42660162,True
resnet50,1,0.2473333,True
resnet50,1,0.0028902404,True
resnet50,1,0.6749998,True
resnet50,1,0.4125383,True
resnet50,1,0.5980031,True
resnet50,1,0.6578075,True
resnet50,1,0.14348137,True
resnet50,1,0.15827915,False
resnet50,1,0.04057139,False
resnet50,1,0.35489082,True
resnet50,1,0.21853898,False
resnet50,1,0.09675855,True
resnet50,1,0.1116751,True
resnet50,1,0.4005931,True
resnet50,1,0.07682925,True
resnet50,1,0.5212493,True
resnet50,1,0.012438686,True
resnet50,1,0.24860956,True
resnet50,1,0.44481707,False
resnet50,1,0.19232364,True
resnet50,1,0.006542733,True
resnet50,1,0.00056655065,True
resnet50,1,0.66214323,True
resnet50,1,0.7205215,True
resnet50,1,0.2024073,True
resnet50,1,0.82095444,True
resnet50,1,0.7047602,True
resnet50,1,1.0084285,False
resnet50,1,0.003173506,True
resnet50,1,0.86593926,True
resnet50,1,0.037986696,True
resnet50,1,0.36841702,True
resnet50,1,0.6682746,True
resnet50,1,0.6563568,True
resnet50,1,0.19753322,True
resnet50,1,0.49921653,True
resnet50,1,0.08970028,True
resnet50,1,0.5586723,True
resnet50,1,0.14932115,True
resnet50,1,0.5764398,True
resnet50,1,0.14374691,True
resnet50,1,0.023913205,True
resnet50,1,0.14181583,True
resnet50,1,0.049606875,True
resnet50,1,0.9420661,True
resnet50,1,0.6904129,False
resnet50,1,0.009722253,True
resnet50,1,0.1593981,True
resnet50,1,0.47177058,True
resnet50,1,0.6542578,True
resnet50,1,0.026397213,True
resnet50,1,0.21274742,True
resnet50,1,0.23371875,True
resnet50,1,0.575474,False
resnet50,1,0.22688824,True
resnet50,1,0.4388371,True
resnet50,1,0.23642743,True
resnet50,1,0.14560954,True
resnet50,1,0.00041546015,True
resnet50,1,0.0002859645,True
resnet50,1,0.050520953,True
resnet50,1,0.0011403132,True
resnet50,1,0.46529067,False
resnet50,1,0.02971913,True
resnet50,1,0.9322915,True
resnet50,1,0.20609504,True
resnet50,1,0.2971621,True
resnet50,1,0.4919338,True
resnet50,1,0.29847324,True
resnet50,1,0.83854413,True
resnet50,1,0.72139704,True
resnet50,1,0.72935176,True
resnet50,1,0.64387953,False
resnet50,1,1.2648673,False
resnet50,1,0.012587689,True
resnet50,1,0.022538563,True
resnet50,1,0.23738757,True
resnet50,1,0.11798108,True
resnet50,1,0.034352835,True
resnet50,1,0.0048557906,True
resnet50,1,0.65713954,True
resnet50,1,0.13659103,True
resnet50,1,0.056905705,True
resnet50,1,0.17072473,True
resnet50,1,0.7645774,True
resnet50,1,0.13103464,True
resnet50,1,0.6584579,True
resnet50,1,0.38783336,True
resnet50,1,0.19634856,False
resnet50,1,0.02578967,True
resnet50,1,0.5762749,True
resnet50,1,0.1743781,True
resnet50,1,0.63658774,True
resnet50,1,0.4152409,True
resnet50,1,0.14541507,True
resnet50,1,0.42003033,True
resnet50,1,0.6090983,True
resnet50,1,0.16766766,False
resnet50,1,0.019003805,True
resnet50,1,0.00587723,True
resnet50,1,0.31399402,True
resnet50,1,0.012365737,True
resnet50,1,0.042876378,True
resnet50,1,0.053263906,True
resnet50,1,0.7282963,True
resnet50,1,0.06465705,True
resnet50,1,0.64213616,True
resnet50,1,0.6576761,True
resnet50,1,1.0166003,False
resnet50,1,0.018202389,True
resnet50,1,0.11245525,True
resnet50,1,0.057207026,True
resnet50,1,0.0012043158,True
resnet50,1,0.003051924,True
resnet50,1,0.09548371,True
resnet50,1,0.090159655,True
resnet50,1,0.1732927,True
resnet50,1,0.51529276,True
resnet50,1,0.15687647,True
resnet50,1,0.28993872,True
resnet50,1,0.021551143,True
resnet50,1,0.17565054,True
resnet50,1,0.09940828,True
resnet50,1,0.002161272,True
resnet50,1,0.64663136,True
resnet50,1,0.08354186,True
resnet50,1,0.78974867,False
resnet50,1,0.40933466,True
resnet50,1,8.641847e-05,True
resnet50,1,0.00022437316,True
resnet50,1,0.81854624,True
resnet50,1,0.2418967,True
resnet50,1,0.28061467,True
resnet50,1,0.48152536,True
resnet50,1,0.3456672,True
resnet50,1,0.62139535,True
resnet50,1,0.19382164,True
resnet50,1,0.22938845,True
resnet50,1,0.5434095,True
resnet50,1,0.9535376,True
resnet50,1,0.41804716,True
resnet50,1,0.7659804,True
resnet50,1,0.059881262,True
resnet50,1,0.0050887167,True
resnet50,1,0.4306319,True
resnet50,1,0.14522518,False
resnet50,1,0.00067539874,True
resnet50,1,0.24017963,True
resnet50,1,0.56844324,True
resnet50,1,0.008706513,True
resnet50,1,0.26469368,True
resnet50,1,0.72323775,True
resnet50,1,0.9236721,True
resnet50,1,0.0054246597,False
resnet50,1,0.39395487,True
resnet50,1,0.28629428,True
resnet50,1,0.74543226,False
resnet50,1,0.053406134,True
resnet50,1,0.2849292,True
resnet50,1,0.6828755,False
resnet50,1,0.52910835,True
resnet50,1,0.078153215,True
resnet50,1,1.3026923,False
resnet50,1,0.16305822,True
resnet50,1,0.6995241,False
resnet50,1,0.00028263542,True
resnet50,1,0.8822581,True
resnet50,1,0.18305606,True
resnet50,1,0.79506695,True
resnet50,1,0.09886742,True
resnet50,1,0.60567003,False
resnet50,1,0.602952,True
resnet50,1,0.37648094,True
resnet50,1,0.70978355,True
resnet50,1,0.030897003,True
resnet50,1,0.30578125,True
resnet50,1,0.015191299,True
resnet50,1,0.2638035,True
resnet50,1,0.0063536707,True
resnet50,1,0.05494947,True
resnet50,1,0.6834366,True
resnet50,1,0.17974138,True
resnet50,1,0.03391033,True
resnet50,1,0.70431906,False
resnet50,1,0.03354282,True
resnet50,1,0.58390874,True
resnet50,1,0.22092666,True
resnet50,1,0.6176285,True
resnet50,1,0.37228,True
resnet50,1,0.6437719,True
